07:36:47:324 [ 'ORDEN ID', 226 ]
08:39:24:213 [ 'VOLUMEN', { '5': 0 } ]
08:39:24:216 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:25:217 [ 'VOLUMEN', { '5': 0 } ]
08:39:25:222 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:26:220 [ 'VOLUMEN', { '5': 0 } ]
08:39:26:226 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:27:223 [ 'VOLUMEN', { '5': 0 } ]
08:39:27:230 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:28:227 [ 'VOLUMEN', { '5': 0 } ]
08:39:28:232 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:29:230 [ 'VOLUMEN', { '5': 0 } ]
08:39:29:237 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:30:233 [ 'VOLUMEN', { '5': 0 } ]
08:39:30:238 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:31:236 [ 'VOLUMEN', { '5': 0 } ]
08:39:31:243 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:32:239 [ 'VOLUMEN', { '5': 0 } ]
08:39:32:245 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:33:243 [ 'VOLUMEN', { '5': 0 } ]
08:39:33:249 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:34:245 [ 'VOLUMEN', { '5': 0 } ]
08:39:34:251 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:35:248 [ 'VOLUMEN', { '5': 0 } ]
08:39:35:251 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:36:252 [ 'VOLUMEN', { '5': 0 } ]
08:39:36:258 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:37:255 [ 'VOLUMEN', { '5': 0 } ]
08:39:37:261 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:38:259 [ 'VOLUMEN', { '5': 0 } ]
08:39:38:264 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
08:39:39:262 [ 'VOLUMEN', { '5': 0 } ]
08:39:39:267 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
